序號,答案
20240324152010,323.10133
20240324153010,256.38097
20240324154010,237.20243
20240324155010,244.05036
20240324160010,751.02651
20240324161010,890.30108
20240324162010,967.14242
20240324163010,964.30448
20240324164010,932.62259
20240324165010,806.69662
20240412090010,514.738
20240412091010,357.27568
20240412092010,263.16558
20240412093010,238.60754
20240412094010,384.43101
20240412095010,522.35044
20240412100010,554.95907
20240412101010,679.6338
20240412102010,656.64844
20240412103010,544.61591
20240412104010,506.50749
20240412105010,588.06556
20240412110010,583.38978
20240412111010,537.23746
20240412112010,537.98238
20240412113010,575.3863
20240412114010,520.49163
20240412115010,436.25488
20240412120010,457.7609
20240412121010,460.84549
20240412122010,550.64605
20240412123010,462.33885
20240412124010,375.53169
20240412125010,367.74132
20240412130010,386.39293
20240412131010,383.83366
20240412132010,396.33081
20240412133010,393.47036
20240412134010,402.09667
20240412135010,401.3951
20240412140010,284.9202
20240412141010,266.69268
20240412142010,263.39119
20240412143010,263.192
20240412144010,255.20032
20240412145010,259.68734
20240412150010,302.94174
20240412151010,317.24364
20240412152010,323.10133
20240412153010,256.38097
20240412154010,237.20243
20240412155010,244.05036
20240412160010,751.02651
20240412161010,890.30108
20240412162010,967.14242
20240412163010,964.30448
20240412164010,932.62259
20240412165010,806.69662
20240419090010,230.82778
20240419091010,234.32533
20240419092010,240.11626
20240419093010,245.29424
20240419094010,285.79028
20240419095010,466.95882
20240419100010,502.59626
20240419101010,655.60262
20240419102010,596.09972
20240419103010,578.14625
20240419104010,563.62253
20240419105010,613.11308
20240419110010,583.38978
20240419111010,537.23746
20240419112010,537.98238
20240419113010,575.3863
20240419114010,520.49163
20240419115010,436.25488
20240419120010,457.7609
20240419121010,460.84549
20240419122010,550.64605
20240419123010,462.33885
20240419124010,375.53169
20240419125010,367.74132
20240419130010,386.39293
20240419131010,383.83366
20240419132010,396.33081
20240419133010,393.47036
20240419134010,402.09667
20240419135010,401.3951
20240419140010,284.9202
20240419141010,266.69268
20240419142010,263.39119
20240419143010,263.192
20240419144010,255.20032
20240419145010,259.68734
20240419150010,302.94174
20240419151010,317.24364
20240419152010,323.10133
20240419153010,256.38097
20240419154010,237.20243
20240419155010,244.05036
20240419160010,751.02651
20240419161010,890.30108
20240419162010,967.14242
20240419163010,964.30448
20240419164010,932.62259
20240419165010,806.69662
20240515090010,320.36875
20240515091010,263.89496
20240515092010,249.46481
20240515093010,287.09204
20240515094010,629.57776
20240515095010,617.72517
20240515100010,579.53199
20240515101010,715.7063
20240515102010,687.04906
20240515103010,567.00851
20240515104010,551.26784
20240515105010,569.98508
20240515110010,583.38978
20240515111010,537.23746
20240515112010,537.98238
20240515113010,575.3863
20240515114010,520.49163
20240515115010,436.25488
20240515120010,457.7609
20240515121010,460.84549
20240515122010,550.64605
20240515123010,462.33885
20240515124010,375.53169
20240515125010,367.74132
20240515130010,386.39293
20240515131010,383.83366
20240515132010,396.33081
20240515133010,393.47036
20240515134010,402.09667
20240515135010,401.3951
20240515140010,284.9202
20240515141010,266.69268
20240515142010,263.39119
20240515143010,263.192
20240515144010,255.20032
20240515145010,259.68734
20240515150010,302.94174
20240515151010,317.24364
20240515152010,323.10133
20240515153010,256.38097
20240515154010,237.20243
20240515155010,244.05036
20240515160010,751.02651
20240515161010,890.30108
20240515162010,967.14242
20240515163010,964.30448
20240515164010,932.62259
20240515165010,806.69662
20240526090010,213.90125
20240526091010,224.55963
20240526092010,233.11924
20240526093010,236.93895
20240526094010,256.21527
20240526095010,523.93944
20240526100010,565.18855
20240526101010,672.57306
20240526102010,602.11546
20240526103010,585.25423
20240526104010,557.55362
20240526105010,599.23903
20240526110010,583.38978
20240526111010,537.23746
20240526112010,537.98238
20240526113010,575.3863
20240526114010,520.49163
20240526115010,436.25488
20240526120010,457.7609
20240526121010,460.84549
20240526122010,550.64605
20240526123010,462.33885
20240526124010,375.53169
20240526125010,367.74132
20240526130010,386.39293
20240526131010,383.83366
20240526132010,396.33081
20240526133010,393.47036
20240526134010,402.09667
20240526135010,401.3951
20240526140010,284.9202
20240526141010,266.69268
20240526142010,263.39119
20240526143010,263.192
20240526144010,255.20032
20240526145010,259.68734
20240526150010,302.94174
20240526151010,317.24364
20240526152010,323.10133
20240526153010,256.38097
20240526154010,237.20243
20240526155010,244.05036
20240526160010,751.02651
20240526161010,890.30108
20240526162010,967.14242
20240526163010,964.30448
20240526164010,932.62259
20240526165010,806.69662
20240617090010,218.29214
20240617091010,293.49624
20240617092010,232.32494
20240617093010,229.44515
20240617094010,248.55708
20240617095010,659.35578
20240617100010,568.77396
20240617101010,594.42391
20240617102010,572.3754
20240617103010,571.26663
20240617104010,551.70643
20240617105010,590.61439
20240617110010,583.38978
20240617111010,537.23746
20240617112010,537.98238
20240617113010,575.3863
20240617114010,520.49163
20240617115010,436.25488
20240617120010,457.7609
20240617121010,460.84549
20240617122010,550.64605
20240617123010,462.33885
20240617124010,375.53169
20240617125010,367.74132
20240617130010,386.39293
20240617131010,383.83366
20240617132010,396.33081
20240617133010,393.47036
20240617134010,402.09667
20240617135010,401.3951
20240617140010,284.9202
20240617141010,266.69268
20240617142010,263.39119
20240617143010,263.192
20240617144010,255.20032
20240617145010,259.68734
20240617150010,302.94174
20240617151010,317.24364
20240617152010,323.10133
20240617153010,256.38097
20240617154010,237.20243
20240617155010,244.05036
20240617160010,751.02651
20240617161010,890.30108
20240617162010,967.14242
20240617163010,964.30448
20240617164010,932.62259
20240617165010,806.69662
20240630090010,570.87375
20240630091010,398.97316
20240630092010,235.23657
20240630093010,324.00747
20240630094010,637.41016
20240630095010,540.30552
20240630100010,613.50565
20240630101010,669.49163
20240630102010,647.78258
20240630103010,549.66254
20240630104010,517.24049
20240630105010,585.97306
20240630110010,583.38978
20240630111010,537.23746
20240630112010,537.98238
20240630113010,575.3863
20240630114010,520.49163
20240630115010,436.25488
20240630120010,457.7609
20240630121010,460.84549
20240630122010,550.64605
20240630123010,462.33885
20240630124010,375.53169
20240630125010,367.74132
20240630130010,386.39293
20240630131010,383.83366
20240630132010,396.33081
20240630133010,393.47036
20240630134010,402.09667
20240630135010,401.3951
20240630140010,284.9202
20240630141010,266.69268
20240630142010,263.39119
20240630143010,263.192
20240630144010,255.20032
20240630145010,259.68734
20240630150010,302.94174
20240630151010,317.24364
20240630152010,323.10133
20240630153010,256.38097
20240630154010,237.20243
20240630155010,244.05036
20240630160010,751.02651
20240630161010,890.30108
20240630162010,967.14242
20240630163010,964.30448
20240630164010,932.62259
20240630165010,806.69662
20240714090010,725.71819
20240714091010,403.00387
20240714092010,240.84523
20240714093010,282.25138
20240714094010,674.6889
20240714095010,717.47787
20240714100010,702.51715
20240714101010,760.25374
20240714102010,670.31051
20240714103010,562.7865
20240714104010,516.35389
20240714105010,568.75974
20240714110010,583.38978
20240714111010,537.23746
20240714112010,537.98238
20240714113010,575.3863
20240714114010,520.49163
20240714115010,436.25488
20240714120010,457.7609
20240714121010,460.84549
20240714122010,550.64605
20240714123010,462.33885
20240714124010,375.53169
20240714125010,367.74132
20240714130010,386.39293
20240714131010,383.83366
20240714132010,396.33081
20240714133010,393.47036
20240714134010,402.09667
20240714135010,401.3951
20240714140010,284.9202
20240714141010,266.69268
20240714142010,263.39119
20240714143010,263.192
20240714144010,255.20032
20240714145010,259.68734
20240714150010,302.94174
20240714151010,317.24364
20240714152010,323.10133
20240714153010,256.38097
20240714154010,237.20243
20240714155010,244.05036
20240714160010,751.02651
20240714161010,890.30108
20240714162010,967.14242
20240714163010,964.30448
20240714164010,932.62259
20240714165010,806.69662
20240718090010,721.61629
20240718091010,553.08857
20240718092010,263.12818
20240718093010,311.42749
20240718094010,620.6487
20240718095010,631.48006
20240718100010,758.11187
20240718101010,789.27406
20240718102010,637.09829
20240718103010,536.68772
20240718104010,501.58717
20240718105010,587.67622
20240718110010,583.38978
20240718111010,537.23746
20240718112010,537.98238
20240718113010,575.3863
20240718114010,520.49163
20240718115010,436.25488
20240718120010,457.7609
20240718121010,460.84549
20240718122010,550.64605
20240718123010,462.33885
20240718124010,375.53169
20240718125010,367.74132
20240718130010,386.39293
20240718131010,383.83366
20240718132010,396.33081
20240718133010,393.47036
20240718134010,402.09667
20240718135010,401.3951
20240718140010,284.9202
20240718141010,266.69268
20240718142010,263.39119
20240718143010,263.192
20240718144010,255.20032
20240718145010,259.68734
20240718150010,302.94174
20240718151010,317.24364
20240718152010,323.10133
20240718153010,256.38097
20240718154010,237.20243
20240718155010,244.05036
20240718160010,751.02651
20240718161010,890.30108
20240718162010,967.14242
20240718163010,964.30448
20240718164010,932.62259
20240718165010,806.69662
20240720090010,707.01467
20240720091010,479.52089
20240720092010,239.64386
20240720093010,278.90986
20240720094010,631.35469
20240720095010,637.99443
20240720100010,753.39228
20240720101010,786.58993
20240720102010,640.58726
20240720103010,546.37741
20240720104010,507.21149
20240720105010,584.25992
20240720110010,583.38978
20240720111010,537.23746
20240720112010,537.98238
20240720113010,575.3863
20240720114010,520.49163
20240720115010,436.25488
20240720120010,457.7609
20240720121010,460.84549
20240720122010,550.64605
20240720123010,462.33885
20240720124010,375.53169
20240720125010,367.74132
20240720130010,386.39293
20240720131010,383.83366
20240720132010,396.33081
20240720133010,393.47036
20240720134010,402.09667
20240720135010,401.3951
20240720140010,284.9202
20240720141010,266.69268
20240720142010,263.39119
20240720143010,263.192
20240720144010,255.20032
20240720145010,259.68734
20240720150010,302.94174
20240720151010,317.24364
20240720152010,323.10133
20240720153010,256.38097
20240720154010,237.20243
20240720155010,244.05036
20240720160010,751.02651
20240720161010,890.30108
20240720162010,967.14242
20240720163010,964.30448
20240720164010,932.62259
20240720165010,806.69662
20240322090011,234.58968
20240322091011,244.80203
20240322092011,230.11198
20240322093011,233.78912
20240322094011,312.46021
20240322095011,547.06859
20240322100011,437.26745
20240322101011,553.94393
20240322102011,605.43865
20240322103011,595.19191
20240322104011,557.896
20240322105011,590.61789
20240322110011,583.38978
20240322111011,537.23746
20240322112011,537.98238
20240322113011,575.3863
20240322114011,520.49163
20240322115011,436.25488
20240322120011,457.7609
20240322121011,460.84549
20240322122011,550.64605
20240322123011,462.33885
20240322124011,375.53169
20240322125011,367.74132
20240322130011,386.39293
20240322131011,383.83366
20240322132011,396.33081
20240322133011,393.47036
20240322134011,402.09667
20240322135011,401.3951
20240322140011,284.9202
20240322141011,266.69268
20240322142011,263.39119
20240322143011,263.192
20240322144011,255.20032
20240322145011,259.68734
20240322150011,302.94174
20240322151011,317.24364
20240322152011,323.10133
20240322153011,256.38097
20240322154011,237.20243
20240322155011,244.05036
20240322160011,751.02651
20240322161011,890.30108
20240322162011,967.14242
20240322163011,964.30448
20240322164011,932.62259
20240322165011,806.69662
20240327090011,197.3447
20240327091011,242.83201
20240327092011,228.98537
20240327093011,233.89424
20240327094011,334.90504
20240327095011,483.86501
20240327100011,384.32833
20240327101011,552.86898
20240327102011,590.60645
20240327103011,578.99609
20240327104011,557.68424
20240327105011,609.92493
20240327110011,583.38978
20240327111011,537.23746
20240327112011,537.98238
20240327113011,575.3863
20240327114011,520.49163
20240327115011,436.25488
20240327120011,457.7609
20240327121011,460.84549
20240327122011,550.64605
20240327123011,462.33885
20240327124011,375.53169
20240327125011,367.74132
20240327130011,386.39293
20240327131011,383.83366
20240327132011,396.33081
20240327133011,393.47036
20240327134011,402.09667
20240327135011,401.3951
20240327140011,284.9202
20240327141011,266.69268
20240327142011,263.39119
20240327143011,263.192
20240327144011,255.20032
20240327145011,259.68734
20240327150011,302.94174
20240327151011,317.24364
20240327152011,323.10133
20240327153011,256.38097
20240327154011,237.20243
20240327155011,244.05036
20240327160011,751.02651
20240327161011,890.30108
20240327162011,967.14242
20240327163011,964.30448
20240327164011,932.62259
20240327165011,806.69662
